파일명,파일ID,카카오톡_전송용_URL,추출된_품번
14-10246-003.jpg,1ZAIbdCtwTzFN7M4Coy_vwwXzcGExn7ol,https://drive.google.com/uc?export=view&id=1ZAIbdCtwTzFN7M4Coy_vwwXzcGExn7ol,14-10246-003
14-10246-004.jpg,1eU0TyvkVEiSY5UuCXTCVNVdqkW-ARMXI,https://drive.google.com/uc?export=view&id=1eU0TyvkVEiSY5UuCXTCVNVdqkW-ARMXI,14-10246-004
14-10241-004.jpg,1HOmJpVEiHdtg5Gz5R6x-_L6jwUezRN2s,https://drive.google.com/uc?export=view&id=1HOmJpVEiHdtg5Gz5R6x-_L6jwUezRN2s,14-10241-004
14-10246-001.jpg,1ePAhu9G-mIVn6qsHhG7zwHCOnoF-eZwk,https://drive.google.com/uc?export=view&id=1ePAhu9G-mIVn6qsHhG7zwHCOnoF-eZwk,14-10246-001
14-10246-002.jpg,1kKUirqXUihvbCm_PDAIONOPmt-tlJ8Hw,https://drive.google.com/uc?export=view&id=1kKUirqXUihvbCm_PDAIONOPmt-tlJ8Hw,14-10246-002
14-10241-002.jpg,1DFogFWFoofVWg-Gagsc-sZh5yxVoqJlP,https://drive.google.com/uc?export=view&id=1DFogFWFoofVWg-Gagsc-sZh5yxVoqJlP,14-10241-002
14-10241-001.jpg,1wJRbWKkaN6Zaw6BnCd9_ucZplnLtgVcg,https://drive.google.com/uc?export=view&id=1wJRbWKkaN6Zaw6BnCd9_ucZplnLtgVcg,14-10241-001
14-10241-003.jpg,1x3-dqdhM-f36hT1ltpzlFr6ownfT8zmT,https://drive.google.com/uc?export=view&id=1x3-dqdhM-f36hT1ltpzlFr6ownfT8zmT,14-10241-003
14-10239-004.jpg,1geUickTToyp6ZlahzLJJvXCv-WBZvxzo,https://drive.google.com/uc?export=view&id=1geUickTToyp6ZlahzLJJvXCv-WBZvxzo,14-10239-004
14-10239-005.jpg,1aIOmBKaJ66Y6DR7zCXP6b0GQNEqV4kV9,https://drive.google.com/uc?export=view&id=1aIOmBKaJ66Y6DR7zCXP6b0GQNEqV4kV9,14-10239-005
14-10239-001.jpg,1tHCX9s90IGLSyI_LHbW8Kz7V56AIY09D,https://drive.google.com/uc?export=view&id=1tHCX9s90IGLSyI_LHbW8Kz7V56AIY09D,14-10239-001
14-10239-002.jpg,1lhPGhsmDIkPUg7d1G9ELN5H45nn0PCyF,https://drive.google.com/uc?export=view&id=1lhPGhsmDIkPUg7d1G9ELN5H45nn0PCyF,14-10239-002
14-10239-003.jpg,1vpSzUB6A7g1aFRibYFKnshFO5ecsIery,https://drive.google.com/uc?export=view&id=1vpSzUB6A7g1aFRibYFKnshFO5ecsIery,14-10239-003
14-10235-004.jpg,1QGy1DwHnlSUjz4JZT-nGYjALL4cHmvo5,https://drive.google.com/uc?export=view&id=1QGy1DwHnlSUjz4JZT-nGYjALL4cHmvo5,14-10235-004
14-10238-001.jpg,1E7uR6KssCatBQrDq_4KUziqBrihtpeqX,https://drive.google.com/uc?export=view&id=1E7uR6KssCatBQrDq_4KUziqBrihtpeqX,14-10238-001
14-10235-001.jpg,1g9lQ8S1E6BK3Teb-5xKvSNMzjGzH5C-V,https://drive.google.com/uc?export=view&id=1g9lQ8S1E6BK3Teb-5xKvSNMzjGzH5C-V,14-10235-001
14-10235-003.jpg,1CKJ4enslWxSlcB-MPMeDhYoZrf41w-MJ,https://drive.google.com/uc?export=view&id=1CKJ4enslWxSlcB-MPMeDhYoZrf41w-MJ,14-10235-003
14-10235-002.jpg,1ghn03PUikbqAfUI0CLLJr46THO6ofvMq,https://drive.google.com/uc?export=view&id=1ghn03PUikbqAfUI0CLLJr46THO6ofvMq,14-10235-002
14-10233-005.jpg,1N4KnNKNTIf_HCj5ckL9Zoy2Y703-_AXm,https://drive.google.com/uc?export=view&id=1N4KnNKNTIf_HCj5ckL9Zoy2Y703-_AXm,14-10233-005
14-10233-004.jpg,1nB8_PQh9YJCWCEtPgrr9m5OggoU2cAfk,https://drive.google.com/uc?export=view&id=1nB8_PQh9YJCWCEtPgrr9m5OggoU2cAfk,14-10233-004
14-10233-003.jpg,1QoMWyyNPWOWrL1BCkCYNr2V79HH-XRLE,https://drive.google.com/uc?export=view&id=1QoMWyyNPWOWrL1BCkCYNr2V79HH-XRLE,14-10233-003
14-10233-001.jpg,1uTeAus9YQREcNIzdIENEYH7FioFDjFg_,https://drive.google.com/uc?export=view&id=1uTeAus9YQREcNIzdIENEYH7FioFDjFg_,14-10233-001
14-10233-002.jpg,1Ly9RH810pKvdc12ZMDRyUwlb1kJAGF6P,https://drive.google.com/uc?export=view&id=1Ly9RH810pKvdc12ZMDRyUwlb1kJAGF6P,14-10233-002
14-10227-004.jpg,1P_ZYCYWDV6ZuGu-j9pNFjiQCet-rnrTk,https://drive.google.com/uc?export=view&id=1P_ZYCYWDV6ZuGu-j9pNFjiQCet-rnrTk,14-10227-004
14-10227-001.jpg,1XbnnlS2YEHbJeEDs3CD-CEJwIEvwgaj9,https://drive.google.com/uc?export=view&id=1XbnnlS2YEHbJeEDs3CD-CEJwIEvwgaj9,14-10227-001
14-10227-003.jpg,1FWMXTQ_9K3v78koKLAJYyEv5OHYyuKYS,https://drive.google.com/uc?export=view&id=1FWMXTQ_9K3v78koKLAJYyEv5OHYyuKYS,14-10227-003
14-10227-002.jpg,11Xbwyb0GmB6Jze0hsala1nxFCKf82k0z,https://drive.google.com/uc?export=view&id=11Xbwyb0GmB6Jze0hsala1nxFCKf82k0z,14-10227-002
14-10220-003.jpg,1NgBtyVVRh7yHMaali3XaU6LE9o8vXvp5,https://drive.google.com/uc?export=view&id=1NgBtyVVRh7yHMaali3XaU6LE9o8vXvp5,14-10220-003
14-10220-004.jpg,1ndTd3YBJxk1ewUZBzfjWISK6W3wN_ScN,https://drive.google.com/uc?export=view&id=1ndTd3YBJxk1ewUZBzfjWISK6W3wN_ScN,14-10220-004
14-10220-002.jpg,1VyiZLiimD-t1q5YAbcggdPaYkbyaGzxO,https://drive.google.com/uc?export=view&id=1VyiZLiimD-t1q5YAbcggdPaYkbyaGzxO,14-10220-002
14-10220-001.jpg,1mKQOKHIa4SuMbbDhAtAi5aZxiriOsbqe,https://drive.google.com/uc?export=view&id=1mKQOKHIa4SuMbbDhAtAi5aZxiriOsbqe,14-10220-001
